parcel_id,Agriculture
584434,1
585735,1
586189,1
606892,1
606104,1
603001,1
609089,1
607348,1
610850,1
611032,1
610880,1
602394,1
602315,1
601693,1
598509,1
601464,1
602644,1
602100,1
611351,1
668692,1
667496,1
609036,1
740700,1
606834,1
657664,1
732710,1
612966,1
608729,1
585739,1
601457,1
738751,1
580264,1
580074,1
605720,1
606312,1
606379,1
603098,1
609913,1
609780,1
603334,1
653520,1
597538,1
608662,1
644568,1
608758,1
599512,1
583137,1
588342,1
597931,1
594803,1
597795,1
585625,1
584945,1
585545,1
585769,1
581077,1
603025,1
603700,1
671648,1
610323,1
610979,1
610942,1
612143,1
611613,1
603314,1
602193,1
602552,1
602530,1
601808,1
646560,1
611342,1
721446,1
610023,1
608177,1
703184,1
646389,1
740521,1
741011,1
608899,1
580076,1
597876,1
597754,1
602124,1
608175,1
584656,1
600236,1
740147,1
584533,1
584530,1
580195,1
607039,1
603274,1
608775,1
594773,1
739114,1
584492,1
584686,1
585808,1
585772,1
607216,1
603039,1
603583,1
675156,1
632026,1
610244,1
610945,1
610290,1
714139,1
602041,1
601701,1
658143,1
608245,1
609947,1
608190,1
608491,1
609950,1
612273,1
609037,1
584576,1
605314,1
612299,1
579633,1
580273,1
608182,1
700043,1
700036,1
607531,1
600231,1
606297,1
609835,1
603198,1
623196,1
608766,1
745826,1
610132,1
594772,1
737576,1
737305,1
584577,1
584623,1
584648,1
647894,1
623523,1
580059,1
586332,1
606095,1
746064,1
606184,1
606131,1
610243,1
610926,1
611606,1
611698,1
609382,1
652847,1
602226,1
602580,1
717148,1
651960,1
609882,1
608868,1
608906,1
611438,1
608150,1
598370,1
597764,1
583856,1
584796,1
603058,1
602507,1
606862,1
602716,1
737378,1
647892,1
647891,1
603181,1
671650,1
612158,1
735647,1
602381,1
600097,1
602667,1
704425,1
641085,1
608186,1
610078,1
624834,1
719865,1
699975,1
608403,1
608414,1
608435,1
740603,1
609908,1
591344,1
612155,1
601419,1
601498,1
592812,1
607009,1
603433,1
679634,1
603351,1
603341,1
603390,1
608338,1
740445,1
608735,1
608749,1
653790,1
589018,1
597691,1
610272,1
594797,1
623412,1
691957,1
625864,1
699555,1
602887,1
611045,1
611080,1
599178,1
602215,1
602579,1
601526,1
602638,1
588967,1
608162,1
612271,1
610061,1
719863,1
612914,1
610370,1
584314,1
700038,1
740435,1
603992,1
580057,1
619740,1
688243,1
737612,1
588768,1
582212,1
607032,1
603270,1
603398,1
608636,1
587899,1
588180,1
597684,1
597906,1
610317,1
584540,1
585623,1
585622,1
607169,1
606120,1
699546,1
607430,1
603596,1
610293,1
610342,1
611067,1
610708,1
602388,1
601690,1
602175,1
598524,1
598511,1
609032,1
624833,1
608219,1
612275,1
611379,1
729337,1
608875,1
662454,1
597771,1
609876,1
612940,1
585777,1
607580,1
647979,1
735607,1
602383,1
601646,1
602596,1
588921,1
582209,1
586068,1
603342,1
607838,1
623166,1
603392,1
704541,1
612988,1
612963,1
608880,1
685019,1
608648,1
644559,1
582345,1
597776,1
597927,1
610188,1
737055,1
658185,1
651422,1
585719,1
581083,1
609084,1
603673,1
607370,1
610849,1
610703,1
610404,1
746660,1
683575,1
622450,1
601478,1
601713,1
602052,1
625647,1
602554,1
605045,1
585590,1
600086,1
611451,1
608608,1
607404,1
601375,1
597723,1
739053,1
582207,1
611591,1
603343,1
625506,1
733077,1
608549,1
644916,1
608614,1
582315,1
599963,1
583068,1
588177,1
597845,1
597688,1
597890,1
605319,1
597539,1
584651,1
627688,1
584784,1
584790,1
588275,1
585577,1
605275,1
606879,1
603573,1
607408,1
610256,1
610261,1
611684,1
602376,1
601948,1
601683,1
602033,1
609014,1
729336,1
690226,1
608732,1
737323,1
584726,1
580047,1
602413,1
735604,1
609878,1
606377,1
645246,1
603435,1
666994,1
608093,1
603133,1
607809,1
608787,1
726011,1
646907,1
587822,1
737039,1
737038,1
584877,1
584787,1
585724,1
679201,1
609539,1
607409,1
607353,1
611025,1
610304,1
610259,1
602300,1
601582,1
602206,1
602588,1
601771,1
602565,1
601708,1
610015,1
608473,1
612915,1
740708,1
740509,1
608914,1
608994,1
604379,1
569516,1
600078,1
738910,1
605558,1
607025,1
612197,1
609873,1
623198,1
608016,1
721003,1
726020,1
588202,1
588234,1
610174,1
594727,1
658186,1
584619,1
587385,1
607406,1
610315,1
610313,1
609270,1
735648,1
602188,1
602594,1
601550,1
602080,1
644238,1
608229,1
719933,1
608512,1
600225,1
610432,1
601488,1
738752,1
612973,1
608551,1
647757,1
608191,1
609961,1
607794,1
611020,1
611421,1
581514,1
609728,1
603260,1
603125,1
603553,1
653659,1
644921,1
608634,1
648336,1
737675,1
582958,1
597938,1
597838,1
597963,1
737180,1
584808,1
585668,1
585987,1
580515,1
685013,1
710147,1
610577,1
613192,1
609362,1
602295,1
605120,1
601684,1
602129,1
602088,1
720166,1
602627,1
602568,1
602553,1
608486,1
605015,1
700029,1
612939,1
607411,1
602251,1
600256,1
605638,1
606176,1
612285,1
611436,1
603190,1
603130,1
603319,1
705027,1
722223,1
700022,1
737943,1
739095,1
584531,1
727569,1
612243,1
611587,1
603136,1
603425,1
730366,1
603318,1
603558,1
608778,1
726012,1
588062,1
567792,1
737306,1
584681,1
584833,1
585191,1
585667,1
586331,1
605226,1
607155,1
607272,1
607350,1
610301,1
609236,1
609383,1
602278,1
602426,1
690948,1
602167,1
665023,1
602027,1
735198,1
704338,1
612274,1
608466,1
604314,1
583128,1
597525,1
608076,1
700041,1
669482,1
647916,1
735617,1
602125,1
601764,1
608199,1
608257,1
592004,1
738750,1
739035,1
665149,1
605637,1
606256,1
603289,1
704539,1
608342,1
608638,1
587478,1
597882,1
584559,1
584889,1
584770,1
585763,1
584754,1
585644,1
625911,1
603732,1
612159,1
602197,1
602228,1
602110,1
639799,1
608458,1
600049,1
580072,1
611230,1
582183,1
585665,1
608242,1
597823,1
600257,1
606299,1
606378,1
608087,1
672334,1
612191,1
611434,1
603114,1
705755,1
609122,1
695785,1
740288,1
608640,1
583141,1
584885,1
585646,1
586001,1
606980,1
606134,1
713687,1
610866,1
610846,1
602342,1
602284,1
603448,1
602117,1
602008,1
601489,1
600092,1
602662,1
601793,1
602647,1
601865,1
646558,1
608216,1
608149,1
668103,1
608404,1
696791,1
608983,1
608997,1
601363,1
588201,1
598371,1
602077,1
608390,1
592962,1
738014,1
605561,1
605473,1
607023,1
606376,1
607149,1
603434,1
603340,1
609933,1
733079,1
608569,1
608651,1
608589,1
607623,1
653789,1
583071,1
586665,1
594881,1
595607,1
597932,1
604158,1
604315,1
605014,1
594813,1
730394,1
737808,1
585528,1
585546,1
580844,1
580124,1
606875,1
607138,1
603182,1
610325,1
610718,1
735256,1
602484,1
601492,1
602047,1
602651,1
601901,1
608153,1
608470,1
612200,1
612798,1
740618,1
604750,1
738017,1
608601,1
602121,1
601748,1
733096,1
590309,1
600127,1
605526,1
603426,1
705025,1
740302,1
608796,1
646896,1
632406,1
610024,1
588258,1
596052,1
598036,1
610192,1
638146,1
585619,1
585618,1
584844,1
587701,1
606893,1
606825,1
607442,1
610974,1
731546,1
652207,1
601874,1
602607,1
608513,1
613106,1
604749,1
604313,1
591677,1
612975,1
582375,1
607397,1
737054,1
601564,1
652846,1
584581,1
605659,1
735486,1
606409,1
746292,1
603167,1
603156,1
608829,1
691195,1
597531,1
737198,1
584888,1
671893,1
585108,1
605190,1
606194,1
606946,1
603033,1
610291,1
681944,1
651408,1
602213,1
752163,1
601838,1
607447,1
608233,1
703328,1
607806,1
646388,1
608456,1
608434,1
613096,1
608351,1
740303,1
608490,1
592449,1
606262,1
605512,1
604248,1
730592,1
609834,1
666993,1
649147,1
694853,1
740389,1
608752,1
730594,1
607530,1
608610,1
608727,1
586307,1
667647,1
695616,1
606837,1
594825,1
584436,1
584894,1
585762,1
585547,1
586458,1
700613,1
678848,1
699549,1
606945,1
607429,1
611052,1
625705,1
602191,1
601399,1
619653,1
603264,1
680850,1
602540,1
612179,1
611371,1
608256,1
704335,1
608510,1
611382,1
587477,1
630948,1
671645,1
607267,1
601500,1
611018,1
612198,1
588769,1
739056,1
679335,1
673917,1
603293,1
609920,1
653658,1
608295,1
644573,1
591146,1
588174,1
588191,1
588204,1
597910,1
597966,1
610316,1
737947,1
737035,1
585539,1
588269,1
581475,1
603180,1
603135,1
607407,1
610428,1
610984,1
553356,1
601750,1
683580,1
648198,1
601709,1
602613,1
602537,1
609951,1
608494,1
608518,1
608974,1
604751,1
592813,1
611453,1
607824,1
609661,1
609800,1
608655,1
608126,1
612231,1
581853,1
584795,1
606062,1
609281,1
608211,1
602266,1
602127,1
588255,1
591426,1
597907,1
609772,1
592312,1
594834,1
594814,1
717516,1
581079,1
581551,1
610943,1
610263,1
609437,1
602357,1
715982,1
602504,1
598443,1
601412,1
601719,1
601710,1
602148,1
610039,1
741048,1
608918,1
605023,1
588270,1
608825,1
608728,1
587647,1
599320,1
607347,1
602382,1
608431,1
581279,1
603466,1
603288,1
603160,1
609914,1
609804,1
609781,1
607839,1
603439,1
607720,1
608364,1
598712,1
740414,1
589996,1
587879,1
591343,1
602737,1
610275,1
610366,1
610281,1
610954,1
574183,1
588267,1
580565,1
606856,1
606185,1
699548,1
671644,1
610343,1
609642,1
602343,1
735601,1
602198,1
602115,1
598452,1
601721,1
602025,1
639952,1
608224,1
608394,1
604378,1
605087,1
599953,1
585549,1
705029,1
608611,1
599329,1
597855,1
603634,1
611039,1
602061,1
600091,1
606796,1
606400,1
603186,1
603258,1
609796,1
609778,1
609879,1
687243,1
603481,1
740292,1
740298,1
723168,1
588158,1
597903,1
683589,1
639307,1
597690,1
602434,1
594685,1
584545,1
584785,1
606505,1
606858,1
602444,1
611046,1
610119,1
610288,1
735600,1
601490,1
622451,1
602535,1
602558,1
646557,1
668116,1
741066,1
600275,1
606101,1
604885,1
610949,1
737942,1
584307,1
700037,1
582974,1
594692,1
609645,1
603694,1
607358,1
690947,1
607263,1
590223,1
606383,1
606408,1
663635,1
607844,1
729813,1
609932,1
608130,1
582988,1
588184,1
584597,1
605812,1
610608,1
609424,1
602305,1
601689,1
601692,1
602187,1
601443,1
608487,1
703329,1
608204,1
607800,1
611430,1
732708,1
736717,1
694715,1
737946,1
607456,1
605622,1
605716,1
605470,1
603284,1
607751,1
623197,1
623199,1
608697,1
608811,1
608587,1
646897,1
648335,1
740427,1
745825,1
609116,1
587476,1
591666,1
595602,1
600175,1
603845,1
585748,1
580763,1
581558,1
606045,1
606196,1
602996,1
609069,1
681948,1
602347,1
602422,1
602118,1
601791,1
706284,1
694713,1
740866,1
602494,1
640044,1
608415,1
608982,1
608465,1
732709,1
585571,1
737322,1
584560,1
607342,1
601789,1
608164,1
612923,1
752481,1
592501,1
605471,1
746289,1
603216,1
603144,1
603166,1
608336,1
644919,1
608590,1
583062,1
588260,1
587469,1
610251,1
594381,1
634557,1
584460,1
647893,1
647865,1
585836,1
584857,1
580056,1
638376,1
585691,1
581541,1
662767,1
611068,1
610944,1
748088,1
601691,1
602179,1
602009,1
644591,1
602641,1
601819,1
602528,1
609010,1
608401,1
608381,1
584956,1
585725,1
585726,1
584561,1
581530,1
605893,1
606853,1
713688,1
607438,1
607403,1
611047,1
602232,1
598486,1
601804,1
602112,1
602084,1
601856,1
601847,1
602519,1
646390,1
608484,1
588178,1
611035,1
601812,1
592467,1
597659,1
738024,1
580268,1
606329,1
606390,1
606386,1
607827,1
603348,1
603587,1
590581,1
608343,1
608747,1
608363,1
612916,1
608617,1
669528,1
646909,1
646898,1
588253,1
649274,1
737377,1
594688,1
609904,1
737478,1
605964,1
602258,1
601503,1
634134,1
740764,1
605563,1
592272,1
591879,1
603488,1
603210,1
603162,1
609922,1
609923,1
705026,1
608548,1
608700,1
608649,1
635673,1
700031,1
644561,1
653800,1
584324,1
597499,1
609677,1
610947,1
736458,1
585624,1
584813,1
585728,1
588288,1
585551,1
585561,1
580123,1
606013,1
606912,1
607055,1
603188,1
603179,1
656722,1
610921,1
610284,1
609608,1
612290,1
601344,1
735606,1
602424,1
601947,1
598491,1
602566,1
704424,1
680851,1
608904,1
610019,1
703181,1
603491,1
732711,1
612986,1
580444,1
601758,1
584318,1
592744,1
592474,1
738020,1
580887,1
593488,1
611437,1
603422,1
603302,1
607740,1
607743,1
603129,1
603429,1
733075,1
731552,1
608595,1
608597,1
683534,1
588691,1
700219,1
593436,1
597911,1
605395,1
597750,1
585738,1
585142,1
581521,1
607066,1
603604,1
609186,1
610397,1
611615,1
611719,1
647917,1
598510,1
602583,1
602584,1
602587,1
601966,1
602007,1
602028,1
704423,1
681206,1
608437,1
712179,1
608474,1
735602,1
611448,1
608770,1
588095,1
585776,1
582285,1
585634,1
585615,1
597862,1
603197,1
606405,1
607781,1
608086,1
607833,1
713249,1
607713,1
608890,1
608803,1
700035,1
632226,1
606833,1
602726,1
588273,1
586073,1
610962,1
653895,1
602293,1
602239,1
602700,1
601697,1
601733,1
625646,1
602490,1
663451,1
740525,1
740934,1
729339,1
741046,1
584650,1
738692,1
651034,1
735487,1
606413,1
606398,1
612287,1
611457,1
603159,1
603298,1
608637,1
644913,1
739376,1
597762,1
610409,1
608098,1
588280,1
597825,1
582286,1
737309,1
584983,1
679200,1
606857,1
610354,1
611057,1
610296,1
601845,1
602253,1
715984,1
601843,1
702863,1
704334,1
608979,1
608509,1
580388,1
587352,1
591340,1
611691,1
602321,1
609962,1
738049,1
605645,1
705754,1
608280,1
726004,1
721242,1
584203,1
583092,1
697231,1
583129,1
590170,1
586679,1
594448,1
610440,1
737381,1
588268,1
585669,1
603946,1
606103,1
602992,1
602998,1
656728,1
632028,1
632027,1
607343,1
610348,1
611603,1
745434,1
623546,1
602298,1
602085,1
752164,1
634132,1
658144,1
608523,1
609006,1
646391,1
696792,1
608455,1
608921,1
603633,1
610964,1
612954,1
605240,1
609557,1
611158,1
606300,1
611598,1
603565,1
603552,1
603329,1
704540,1
740296,1
646706,1
646905,1
646902,1
653797,1
632571,1
586823,1
597524,1
607274,1
607285,1
594703,1
737454,1
647889,1
584868,1
607006,1
603603,1
607405,1
607264,1
714138,1
601149,1
602174,1
602207,1
598448,1
602034,1
598516,1
601715,1
602649,1
601366,1
602073,1
602518,1
608407,1
608214,1
731854,1
581643,1
605712,1
606275,1
609909,1
609924,1
608389,1
608781,1
646901,1
646900,1
608297,1
641062,1
587216,1
598372,1
598378,1
622627,1
585727,1
581531,1
605143,1
606448,1
699556,1
611023,1
609279,1
603457,1
601941,1
625659,1
601872,1
601988,1
608895,1
602655,1
740306,1
739161,1
608075,1
690227,1
603490,1
605195,1
740150,1
582262,1
605587,1
606234,1
607022,1
611428,1
680177,1
603107,1
612965,1
608817,1
644560,1
700019,1
587992,1
607222,1
737362,1
703325,1
737610,1
584642,1
584446,1
585640,1
603044,1
611079,1
610289,1
691815,1
611584,1
600095,1
602154,1
735646,1
601634,1
601770,1
602646,1
622474,1
609048,1
600277,1
604370,1
597532,1
606290,1
608891,1
621585,1
609079,1
601518,1
583127,1
607356,1
607360,1
593040,1
606391,1
612217,1
612213,1
603307,1
740421,1
583007,1
588203,1
597880,1
610948,1
717517,1
717491,1
737635,1
647747,1
584879,1
671895,1
585659,1
585887,1
606141,1
607164,1
611048,1
611632,1
609380,1
609381,1
601606,1
602423,1
601862,1
601742,1
601520,1
601543,1
601917,1
668690,1
719935,1
608956,1
737056,1
584431,1
584865,1
588276,1
585637,1
585888,1
580999,1
586040,1
581554,1
606419,1
699551,1
610309,1
651405,1
602294,1
715981,1
602114,1
601418,1
752162,1
602598,1
601525,1
601351,1
602639,1
602048,1
608477,1
608405,1
612776,1
609906,1
580960,1
607389,1
608215,1
583214,1
600165,1
600168,1
610977,1
605502,1
612180,1
609931,1
653660,1
721004,1
608788,1
608768,1
615048,1
583047,1
476688,1
587203,1
598035,1
597964,1
609128,1
569175,1
590241,1
739910,1
711529,1
597770,1
736439,1
585607,1
602378,1
602605,1
682273,1
580274,1
580021,1
605475,1
603267,1
608350,1
640948,1
608863,1
741518,1
600048,1
588129,1
597904,1
610297,1
582309,1
584435,1
584864,1
584452,1
605826,1
606861,1
607042,1
610247,1
622586,1
602260,1
602163,1
600122,1
601885,1
705644,1
672689,1
611354,1
610053,1
613104,1
603641,1
610435,1
612251,1
602130,1
591678,1
588886,1
597612,1
586066,1
603172,1
666992,1
603424,1
746293,1
603164,1
607812,1
607823,1
602464,1
733078,1
731549,1
685020,1
608790,1
726013,1
646906,1
608737,1
607639,1
667619,1
607223,1
738583,1
584479,1
585642,1
580060,1
581556,1
605903,1
606544,1
724158,1
662768,1
606140,1
607145,1
609547,1
603686,1
610265,1
611069,1
611028,1
613216,1
611481,1
611473,1
735596,1
601421,1
600104,1
602439,1
717149,1
601854,1
608503,1
608410,1
608408,1
612330,1
608903,1
601962,1
588963,1
581850,1
598402,1
612096,1
601511,1
601873,1
741081,1
587166,1
640400,1
606403,1
603430,1
609921,1
603589,1
653617,1
640949,1
669532,1
589174,1
587760,1
587902,1
591679,1
584684,1
584837,1
625921,1
605814,1
606441,1
679097,1
712213,1
603038,1
609680,1
603174,1
601687,1
601370,1
601826,1
641088,1
608444,1
610020,1
612258,1
671757,1
737324,1
605919,1
607428,1
607413,1
740704,1
569184,1
605537,1
606396,1
612174,1
603290,1
603311,1
609919,1
695264,1
609799,1
733076,1
608339,1
721005,1
608616,1
588283,1
598379,1
597702,1
737629,1
585749,1
586121,1
605216,1
606431,1
603171,1
602398,1
602399,1
602277,1
602359,1
601348,1
601897,1
601866,1
602160,1
601727,1
602103,1
610079,1
699976,1
608989,1
740869,1
604299,1
605187,1
606288,1
608056,1
608301,1
584724,1
607576,1
634135,1
602531,1
608165,1
740670,1
592743,1
582210,1
606969,1
606407,1
612267,1
608053,1
739843,1
608547,1
608284,1
608801,1
585461,1
588656,1
591223,1
597673,1
597885,1
605397,1
737609,1
584984,1
580048,1
606069,1
605268,1
603680,1
611044,1
683574,1
601613,1
601540,1
602042,1
602036,1
601963,1
602656,1
602032,1
625648,1
608905,1
612186,1
609049,1
613107,1
622391,1
731314,1
608068,1
599964,1
582310,1
585609,1
606445,1
610706,1
602511,1
608519,1
612899,1
599510,1
591875,1
600167,1
582236,1
606296,1
606992,1
606259,1
680176,1
603308,1
603189,1
731551,1
583850,1
588249,1
588175,1
597526,1
610282,1
594736,1
737561,1
734365,1
737452,1
737634,1
585666,1
625863,1
581543,1
581474,1
607008,1
606117,1
699550,1
603575,1
610848,1
612288,1
602219,1
683576,1
601349,1
602195,1
601980,1
602099,1
601698,1
601668,1
610080,1
608397,1
611385,1
608451,1
740604,1
594823,1
584843,1
606193,1
607372,1
610980,1
740441,1
585757,1
606434,1
622453,1
739947,1
586074,1
606393,1
606385,1
606258,1
729811,1
609789,1
608667,1
635992,1
646910,1
584276,1
585462,1
582460,1
591395,1
594887,1
597909,1
722690,1
601345,1
601576,1
603449,1
598456,1
601732,1
651961,1
722691,1
608213,1
731852,1
668691,1
608221,1
608874,1
608704,1
607434,1
590179,1
610200,1
585633,1
586454,1
611022,1
602138,1
582211,1
645247,1
603222,1
603218,1
608096,1
603169,1
665005,1
608543,1
608823,1
653793,1
588193,1
597516,1
597939,1
592241,1
594830,1
584882,1
585722,1
609005,1
603601,1
610330,1
610983,1
601612,1
635934,1
602164,1
602097,1
598530,1
601720,1
602643,1
601840,1
608210,1
610013,1
703876,1
612795,1
603635,1
584744,1
609880,1
705028,1
606427,1
607005,1
610418,1
601504,1
601459,1
608385,1
597666,1
582208,1
586064,1
605536,1
606978,1
606265,1
609729,1
704542,1
609841,1
603105,1
608155,1
608613,1
608287,1
583111,1
713061,1
590087,1
641048,1
588068,1
597994,1
597711,1
597891,1
600039,1
594690,1
581075,1
605942,1
606435,1
610255,1
610967,1
610308,1
703142,1
602324,1
735599,1
602169,1
602190,1
601906,1
600124,1
602151,1
602040,1
641090,1
608492,1
608422,1
704336,1
597917,1
607849,1
608144,1
740375,1
608607,1
611582,1
601835,1
601782,1
583061,1
584441,1
589012,1
579244,1
606287,1
603163,1
607818,1
730401,1
608879,1
740443,1
648616,1
608606,1
653792,1
581817,1
641061,1
595764,1
610279,1
594676,1
590263,1
737541,1
584667,1
584809,1
585826,1
580564,1
606009,1
605186,1
606882,1
607007,1
603063,1
603005,1
609151,1
609385,1
602304,1
601407,1
751512,1
602045,1
608525,1
641086,1
609019,1
605075,1
593041,1
610245,1
694957,1
606311,1
603237,1
603202,1
609856,1
695263,1
612960,1
669522,1
646709,1
608358,1
608268,1
639963,1
587995,1
584746,1
602414,1
602476,1
602603,1
598518,1
601740,1
598034,1
717479,1
584504,1
584777,1
585616,1
605962,1
606008,1
605958,1
605191,1
606442,1
606874,1
724153,1
606119,1
656721,1
607265,1
610826,1
609275,1
612279,1
735566,1
602288,1
602296,1
603404,1
603414,1
603324,1
601409,1
601408,1
601507,1
605136,1
605072,1
602046,1
681207,1
608910,1
609943,1
608457,1
700683,1
609013,1
612331,1
740616,1
740605,1
602229,1
608577,1
606977,1
611564,1
602256,1
601514,1
694714,1
602510,1
601827,1
585629,1
592005,1
592963,1
593410,1
679332,1
606257,1
612276,1
611417,1
612178,1
603147,1
603391,1
603477,1
733072,1
740293,1
608828,1
582304,1
588981,1
598340,1
607178,1
607299,1
610319,1
649275,1
594771,1
703326,1
737632,1
682269,1
605852,1
606440,1
699557,1
603178,1
610344,1
610968,1
611597,1
601411,1
603138,1
602574,1
689716,1
608483,1
608984,1
608413,1
646387,1
608520,1
613102,1
608884,1
608902,1
608320,1
608765,1
597840,1
597761,1
737111,1
607412,1
622455,1
608154,1
600228,1
612211,1
609861,1
603556,1
740297,1
608388,1
608784,1
608826,1
608622,1
644917,1
608545,1
608139,1
585673,1
587983,1
737203,1
737311,1
584630,1
585807,1
588297,1
580845,1
586218,1
603941,1
606128,1
609681,1
603593,1
603632,1
675157,1
607369,1
611054,1
611027,1
718375,1
602386,1
625660,1
625661,1
602087,1
603119,1
602524,1
651958,1
608996,1
610051,1
735202,1
608489,1
704337,1
608980,1
613065,1
740778,1
740619,1
606283,1
584295,1
593411,1
665151,1
622856,1
588519,1
597781,1
582194,1
605193,1
602391,1
682916,1
581611,1
603299,1
684500,1
603269,1
603271,1
603219,1
609872,1
608820,1
646704,1
646911,1
646908,1
653791,1
608580,1
587903,1
598380,1
602728,1
610280,1
585199,1
585645,1
605756,1
664897,1
603093,1
610292,1
703143,1
601566,1
603312,1
602567,1
601747,1
602650,1
602661,1
608476,1
609047,1
608849,1
608618,1
607782,1
606046,1
605241,1
603082,1
607557,1
601442,1
741067,1
588622,1
600052,1
586286,1
735485,1
379321,1
612177,1
603440,1
666995,1
603075,1
603187,1
704246,1
607817,1
609896,1
603401,1
695784,1
608789,1
598779,1
726010,1
644915,1
646112,1
581829,1
641064,1
587803,1
594877,1
603856,1
597692,1
731230,1
585720,1
581546,1
606426,1
607132,1
603617,1
601850,1
602732,1
602564,1
601875,1
602555,1
602546,1
610035,1
712178,1
608981,1
613108,1
605028,1
580126,1
587637,1
605938,1
607284,1
610973,1
612097,1
608978,1
601545,1
584313,1
591842,1
597864,1
600235,1
600155,1
599520,1
737007,1
737005,1
665150,1
606261,1
704543,1
603412,1
679635,1
622533,1
603549,1
695260,1
608318,1
598592,1
588218,1
588211,1
594876,1
597721,1
610441,1
610274,1
585831,1
588290,1
581557,1
699138,1
602988,1
602442,1
603036,1
603748,1
607268,1
610262,1
610400,1
609372,1
602068,1
601611,1
602134,1
602113,1
602249,1
603280,1
700040,1
639964,1
608818,1
584680,1
607414,1
601813,1
612252,1
608501,1
605682,1
729812,1
607826,1
609926,1
607712,1
619947,1
608627,1
583846,1
700020,1
700018,1
667642,1
592346,1
736440,1
581239,1
605192,1
631826,1
687878,1
610318,1
602184,1
601797,1
601439,1
601858,1
602672,1
602591,1
619654,1
639798,1
610082,1
608991,1
613109,1
604647,1
738753,1
639965,1
587764,1
611330,1
737453,1
621584,1
740728,1
737003,1
584534,1
581278,1
607038,1
606392,1
612234,1
607841,1
608656,1
726009,1
646895,1
652830,1
512172,1
610172,1
597765,1
584476,1
584866,1
587428,1
584804,1
585911,1
605905,1
603580,1
609583,1
685012,1
610339,1
598461,1
601336,1
602483,1
598529,1
602673,1
601716,1
602529,1
603279,1
608481,1
611383,1
611348,1
735193,1
729335,1
608892,1
605077,1
588212,1
597839,1
584832,1
585834,1
585527,1
585552,1
584779,1
585143,1
581476,1
602883,1
607270,1
610803,1
748086,1
607559,1
601934,1
601362,1
602053,1
602104,1
602533,1
608172,1
608526,1
609942,1
608960,1
604380,1
604747,1
735608,1
737075,1
641091,1
580022,1
605676,1
606397,1
603143,1
699324,1
603590,1
608629,1
740305,1
619946,1
608550,1
646903,1
608725,1
608657,1
604090,1
597528,1
585509,1
588339,1
712214,1
610920,1
610257,1
611051,1
610910,1
584572,1
585621,1
585181,1
585190,1
606429,1
606955,1
602323,1
602341,1
748087,1
735603,1
602182,1
602585,1
602150,1
601352,1
646561,1
607777,1
608841,1
588116,1
587801,1
586831,1
601379,1
569185,1
600160,1
606981,1
611431,1
611432,1
609782,1
603431,1
608877,1
721006,1
646708,1
583069,1
608088,1
588920,1
588110,1
597809,1
579598,1
736697,1
582227,1
611439,1
746291,1
609822,1
603146,1
608052,1
609798,1
608113,1
608353,1
740294,1
612969,1
608290,1
608599,1
653788,1
607799,1
608894,1
584563,1
585635,1
702257,1
584417,1
584652,1
585147,1
581082,1
700610,1
605183,1
602890,1
610981,1
612300,1
611693,1
602471,1
601781,1
610062,1
700684,1
700680,1
729334,1
585628,1
584792,1
597916,1
581070,1
585448,1
738928,1
